scenario_id,seed,task_key,task_index,time_ms,pattern_id,phase,route_class,route_quality,candidate_admissible,candidate_latency_ms,candidate_cost,relapse_phase,deformation_onset_ms,deformation_clear_ms,arch,latency_ms,admissible,bypassed,wrong_bypass,fallback,executed_cost,route_allowed_before_shape,shape_blocked,route_gate_reason,first_blocking_gate,c_success_before,c_success_after,depreciation_state_before,depreciation_state,structural_cost_state,requalify_count,shadow_outcome_score,fresh_requalify_confidence,requalified_at_ms,promotion_completed_this_task,shape_allowed,shape_classification,shape_integrity_state,shape_authority_state,shape_first_failed_invariant,shape_all_failed_invariants,shape_raw_soft_warnings,shape_record_age_ms,shape_verification_pass,shape_epoch_match,shape_scope_match,shape_restore_count,shape_restoration_active,shape_restoration_requirement_satisfied,shape_reconstruction_triggered,shape_record_id,window_type
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4418,4418,88360.0,5,recovery,BORDERLINE_RELAPSE,0.44095,False,21.632594502420858,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.50036991018046,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7664904448984139,0.7622137539709197,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],60.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|883,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4419,4419,88380.0,7,recovery,BORDERLINE_RELAPSE,0.2,False,20.546209911807267,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,48.69436371153775,True,False,False,True,1.0,False,False,confidence,confidence,0.7253570692388932,0.7197547545075832,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],80.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|883,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4421,4421,88420.0,7,recovery,BORDERLINE_RELAPSE,0.2,False,28.127262100943646,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,44.59641682774072,True,False,False,True,1.0,False,False,confidence,confidence,0.7197547545075832,0.7149910296628758,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],20.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|884,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4424,4424,88480.0,5,recovery,BORDERLINE_RELAPSE,0.42085,False,28.87363494944198,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.37125109852468,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7622137539709197,0.7579786559177156,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],80.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|884,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4425,4425,88500.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,4.751221010563527,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,38.14878191629269,True,False,False,True,1.0,False,False,confidence,confidence,0.7149910296628758,0.7319459362574177,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],0.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|885,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4426,4426,88520.0,5,recovery,BORDERLINE_RELAPSE,0.41415,False,26.835629652160456,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,43.03250138736782,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7579786559177156,0.7541788559065884,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],20.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|885,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4427,4427,88540.0,5,recovery,BORDERLINE_RELAPSE,0.41080000000000005,False,25.834381117049784,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,33.33881095343048,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7541788559065884,0.7508504686520282,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],40.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|885,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4428,4428,88560.0,5,recovery,BORDERLINE_RELAPSE,0.40745,False,25.908976140257682,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.803191934459505,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7508504686520282,0.7479219113250697,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],60.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|885,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4435,4435,88700.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,20.0677703344088,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,36.75788448653518,True,False,False,True,1.0,False,False,confidence,confidence,0.7164436163999925,0.7095888948726717,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],0.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|887,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4438,4438,88760.0,5,recovery,BORDERLINE_RELAPSE,0.37395,False,25.370852391747267,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.15926370446309,True,False,False,True,1.0,False,False,confidence,confidence,0.7479219113250697,0.744429734644619,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],60.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|887,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4443,4443,88860.0,5,recovery,BORDERLINE_RELAPSE,0.3572000000000001,True,23.79247878971572,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.544973968613284,True,False,False,True,1.0,False,False,confidence,confidence,0.744429734644619,0.740960353707231,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],60.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|888,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4444,4444,88880.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,24.799080836528297,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.18250514305711,True,False,False,True,1.0,False,False,confidence,confidence,0.7095888948726717,0.703832810017443,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],80.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|888,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4445,4445,88900.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,24.037062175312315,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.24429238055496,True,False,False,True,1.0,False,False,confidence,confidence,0.703832810017443,0.6990402737171831,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],0.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|889,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4454,4454,89080.0,5,recovery,BORDERLINE_RELAPSE,0.32035,True,25.193563893032305,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,35.378285018846995,True,False,False,True,1.0,False,False,confidence,confidence,0.740960353707231,0.7369061599172952,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],80.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|890,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4456,4456,89120.0,7,recovery,BORDERLINE_RELAPSE,0.9,False,8.23996915877779,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.84694864711959,True,False,False,True,1.0,False,False,confidence,confidence,0.7319459362574177,0.7463581330094674,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],20.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|891,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4457,4457,89140.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,22.94549364287138,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.521212872964796,True,False,False,True,1.0,False,False,confidence,confidence,0.6990402737171831,0.6950964214945173,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],40.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|891,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4458,4458,89160.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,10.548411267154886,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.022422963049145,True,False,False,True,1.0,False,False,confidence,confidence,0.7463581330094674,0.7586088555663583,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],60.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|891,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4462,4462,89240.0,5,recovery,BORDERLINE_RELAPSE,0.29355,False,25.707911015874032,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.62732375298488,True,False,False,True,1.0,False,False,confidence,confidence,0.7369061599172952,0.7326559499254953,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],40.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|892,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4464,4464,89280.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,26.09309450644374,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.90974807902242,True,False,False,True,1.0,False,False,confidence,confidence,0.6950964214945173,0.6919035026430633,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],80.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|892,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4465,4465,89300.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,32.07643972206643,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.77466147032831,True,False,False,True,1.0,False,False,confidence,confidence,0.6919035026430633,0.6893782365776784,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],0.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|893,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4466,4466,89320.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,9.554973804923787,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,40.88685640172768,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7586088555663583,0.7690221768630474,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],20.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|893,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4468,4468,89360.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,22.291722274612496,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,45.42988166164194,True,False,False,True,1.0,False,False,confidence,confidence,0.6893782365776784,0.6874495658920163,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],60.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|893,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4471,4471,89420.0,6,recovery,BORDERLINE_RELAPSE,0.15,True,21.796485326711508,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.8396771351329,True,False,False,True,1.0,False,False,confidence,confidence,0.6874495658920163,0.6860567470436192,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],20.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|894,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4474,4474,89480.0,5,recovery,BORDERLINE_RELAPSE,0.25334999999999996,False,29.740026582579006,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,38.918039037276216,True,False,False,True,1.0,False,False,confidence,confidence,0.7326559499254953,0.727836467298646,ACTIVE,ACTIVE,0.3,5,,,81880.0,False,False,CONFIRMED_HARD_FAILURE,FAILED,REVOKED,COVERAGE,"[""COVERAGE""]",[],80.0,True,True,True,0,True,False,True,shape|D6_HARD_COVERAGE_LOSS|99|obs|894,DEFORMATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4475,4475,89500.0,3,recovery,CONTROL,1.0,True,8.376314897034817,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,43.66103888230727,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8516736893043001,0.8514225826468573,ACTIVE,ACTIVE,0.3,5,,,80780.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],0.0,True,True,True,1,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|895,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4476,4476,89520.0,3,recovery,CONTROL,1.0,True,5.526464581308668,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.23820124341418,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8514225826468573,0.8512091392400939,ACTIVE,ACTIVE,0.3,5,,,80780.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],20.0,True,True,True,1,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|895,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4477,4477,89540.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,24.8955956756245,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,45.595964758756665,True,False,False,True,1.0,False,False,confidence,confidence,0.6860567470436192,0.6851477284498592,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],40.0,True,True,True,1,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|895,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4478,4478,89560.0,3,recovery,CONTROL,1.0,True,13.26428143632455,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.872631508904185,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8512091392400939,0.8510277116222442,ACTIVE,ACTIVE,0.3,5,,,80780.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],60.0,True,True,True,1,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|895,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4479,4479,89580.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,9.596588703674533,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.67697774416231,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7690221768630474,0.7778735815837515,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],80.0,True,True,True,1,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|895,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4480,4480,89600.0,4,recovery,CONTROL,1.0,True,12.07261984628581,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.31739373320405,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8516773114253119,0.8514256614452049,ACTIVE,ACTIVE,0.3,5,,,81100.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],0.0,True,True,True,2,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|896,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4481,4481,89620.0,4,recovery,CONTROL,1.0,True,12.108951677776233,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.79921190371001,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8514256614452049,0.8512117562158472,ACTIVE,ACTIVE,0.3,5,,,81100.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],20.0,True,True,True,2,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|896,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4482,4482,89640.0,2,recovery,CONTROL,1.0,True,8.951735772778445,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.73219075134007,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8537805694883802,0.8532134552698744,ACTIVE,ACTIVE,0.3,5,,,80360.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],40.0,True,True,True,2,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|896,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4483,4483,89660.0,7,recovery,BORDERLINE_RELAPSE,0.9,False,4.998861154173462,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,37.758860020186866,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7778735815837515,0.7853972544234064,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],60.0,True,True,True,2,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|896,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4484,4484,89680.0,4,recovery,CONTROL,1.0,True,9.690850358272986,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,38.75899118763837,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8512117562158472,0.8510299360503452,ACTIVE,ACTIVE,0.3,5,,,81100.0,False,False,RESTORING,ADMISSIBLE,NOT_AUTHORIZED,,[],[],80.0,True,True,True,2,True,False,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|896,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4485,4485,89700.0,1,recovery,CONTROL,1.0,True,7.469495694119253,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,7.469495694119253,True,True,False,False,0.3,True,False,NONE,NONE,0.8523175143471153,0.8744698439385706,ACTIVE,ACTIVE,0.3,5,,,80600.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],0.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|897,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4486,4486,89720.0,4,recovery,CONTROL,1.0,True,11.463983435782897,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,11.463983435782897,True,True,False,False,0.3,True,False,NONE,NONE,0.8510299360503452,0.8733753903291851,ACTIVE,ACTIVE,0.3,5,,,81100.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],20.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|897,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4487,4487,89740.0,6,recovery,BORDERLINE_RELAPSE,0.15,True,22.18345999158461,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.87663631616552,True,False,False,True,1.0,False,False,confidence,confidence,0.6851477284498592,0.6843750627739777,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],40.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|897,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4488,4488,89760.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,9.123614834704862,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,9.123614834704862,True,True,False,False,0.3,True,False,NONE,NONE,0.7853972544234064,0.8142922750860891,ACTIVE,ACTIVE,0.3,5,,,80960.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],60.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|897,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4489,4489,89780.0,0,recovery,PERSISTENT_FAILURE,0.1,False,29.428193523028106,0.8,PERSISTENT_FAILURE,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.324074550910076,True,False,False,True,1.0,False,False,depreciation,depreciation,0.6700000003269644,0.6700000003269644,DEPRECATED,DEPRECATED,0.3,0,,,,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],80.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|897,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4490,4490,89800.0,1,recovery,CONTROL,1.0,True,9.958209418809949,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,9.958209418809949,True,True,False,False,0.3,True,False,NONE,NONE,0.8744698439385706,0.8932339975407266,ACTIVE,ACTIVE,0.3,5,,,80600.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],0.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|898,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4491,4491,89820.0,1,recovery,CONTROL,1.0,True,13.001207250581494,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,13.001207250581494,True,True,False,False,0.3,True,False,NONE,NONE,0.8932339975407266,0.9091254615302926,ACTIVE,ACTIVE,0.3,5,,,80600.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],20.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|898,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4492,4492,89840.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,21.53608901659623,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,37.79509018253825,True,False,False,True,1.0,False,False,confidence,confidence,0.6843750627739777,0.6837182397869718,ACTIVE,ACTIVE,0.3,5,,,80740.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],40.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|898,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4493,4493,89860.0,4,recovery,CONTROL,1.0,True,12.630351212469591,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,12.630351212469591,True,True,False,False,0.3,True,False,NONE,NONE,0.8733753903291851,0.8923041659346582,ACTIVE,ACTIVE,0.3,5,,,81100.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],60.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|898,RESTORATION
D6_HARD_COVERAGE_LOSS,99,D6_HARD_COVERAGE_LOSS|99|4494,4494,89880.0,2,recovery,CONTROL,1.0,True,9.407040033578674,0.3,CONTROL,85500.0,89500.0,D_TETRAHEDRAL_GATE,9.407040033578674,True,True,False,False,0.3,True,False,NONE,NONE,0.8532134552698744,0.8752314048591376,ACTIVE,ACTIVE,0.3,5,,,80360.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],[],80.0,True,True,True,3,False,True,False,shape|D6_HARD_COVERAGE_LOSS|99|obs|898,RESTORATION
